Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Subtype 2;Subtype (Finnish);Certainty;Count (1-10);Count (10-100);Count (>100);Main temper (Finnish);Other tempers (Finnish);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Cairn;Stray find;Hoard;Other context;Decoration;Wave motif;Grid motif;Cord impression;Decoration elements (Finnish);Wall thickness 1 (mm);Wall thickness 2 (mm);Rim thickness 1 (mm);Rim thickness 2 (mm);Other notes (Finnish);Crust;;Photo ID
IA;50010032;Eura;Luistari;KM;18000;2010;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, koristeeton.;FALSE;;KM 18000_2010
IA;50010032;Eura;Luistari;KM;18000;2021;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, koristeeton.;FALSE;;KM 18000_2021
IA;50010032;Eura;Luistari;KM;18000;2057;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 3 kpl, jotka luultavasti kuuluvat yhteen. Astia on ollut ainakin 100 mm korkea ja 185 mm läpimitaltaan, todennäköisesti tasapohjoinen ja jokseenkin suorasivuinen. Aines on vaaleanruskeaa. (Kt. 39:21).;FALSE;;KM 18000_2057
IA;50010032;Eura;Luistari;KM;18000;2062;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, kahtena kappaleena.;FALSE;;KM 18000_2062
IA;50010032;Eura;Luistari;KM;18000;2097;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;TRUE;Kolme kaksoisnyöriviivaa;;;;;Saviastia, katkelmallinen, pyöreäpohjainen, vahvasti profiloitu, koristettu kolmella kaksoisnyöriviivalla, kork. 77 mm, suurin 1äpim. n. 160, suunäpimitta n. 130 mm (Kt. 41:17).;FALSE;;KM 18000_2097
IA;50010032;Eura;Luistari;KM;18000;2103;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;TRUE;FALSE;FALSE;Kolme laineviivaa;;;;;Saviastia, pyöreäpohjainen, profiloitu, koristeena lkokulman alapuolella kolme laineviivaa, pohjassa kuoppa, korkeus 90 mm, suurin halk. 177 mm, suun halk. 161 mm (Kt. 42/97:2).;FALSE;;KM 18000_2103
IA;50010032;Eura;Luistari;KM;18000;2105;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 11 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2105
IA;50010032;Eura;Luistari;KM;18000;2105;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 11 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2105
IA;50010032;Eura;Luistari;KM;18000;2105;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 11 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2105
IA;50010032;Eura;Luistari;KM;18000;2105;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 11 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2105
IA;50010032;Eura;Luistari;KM;18000;2105;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 11 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2105
IA;50010032;Eura;Luistari;KM;18000;2105;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 11 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2105
IA;50010032;Eura;Luistari;KM;18000;2105;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 11 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2105
IA;50010032;Eura;Luistari;KM;18000;2105;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 11 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2105
IA;50010032;Eura;Luistari;KM;18000;2105;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 11 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2105
IA;50010032;Eura;Luistari;KM;18000;2105;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 11 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2105
IA;50010032;Eura;Luistari;KM;18000;2105;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 11 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2105
IA;50010032;Eura;Luistari;KM;18000;2124;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;TRUE;Neljä nyöripainannetta reunan profiloinnin alapuolella;;;;;Saviastia, tasapohjainen, suoraseinäinen, reunassa pieni profilointi ja sen alapuolella neljä nyöripainannetta, kork. 137 mm, suun läpim. 160, pohjan n. 90 mm (Kt. 42/98:6).;FALSE;;KM 18000_2124
IA;50010032;Eura;Luistari;KM;18000;2126;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;Kuoppakoristeinen;;;;;Saviastianpala, kuoppakoristeinen. Täytemaasta.;FALSE;;KM 18000_2126
IA;50010032;Eura;Luistari;KM;18000;2127;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 46 kpl, joista yksi reunasta. Täytemaasta.;FALSE;;KM 18000_2127
IA;50010032;Eura;Luistari;KM;18000;2151;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia, pyöreäpohjainen ja suoraseinäinen, kork. 95 mm halk. 154 mm, koristeeton (Kt. 43:14).;FALSE;;KM 18000_2151
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2156;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 12 kpl, joukossa yksi naarmupintainen reunapala. Täytemaasta.;FALSE;;KM 18000_2156
IA;50010032;Eura;Luistari;KM;18000;2193;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja n. 80 kpl. Täytemaasta.;FALSE;;KM 18000_2193
IA;50010032;Eura;Luistari;KM;18000;2201;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala.;FALSE;;KM 18000_2201
IA;50010032;Eura;Luistari;KM;18000;2203;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl.;FALSE;;KM 18000_2203
IA;50010032;Eura;Luistari;KM;18000;2208;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, harmaata ainesta, koristeeton.;FALSE;;KM 18000_2208
IA;50010032;Eura;Luistari;KM;18000;2212;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 4 kpl.;FALSE;;KM 18000_2212
IA;50010032;Eura;Luistari;KM;18000;2214;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, vaaleanruskeita, paks. 9 mm.;FALSE;;KM 18000_2214
IA;50010032;Eura;Luistari;KM;18000;2216;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 5 kpl, aivan muruja,;FALSE;;KM 18000_2216
IA;50010032;Eura;Luistari;KM;18000;2220;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 3 kpl, joista yksi naarmupintainen.;FALSE;;KM 18000_2220
IA;50010032;Eura;Luistari;KM;18000;2224;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 3 kpl.;FALSE;;KM 18000_2224
IA;50010032;Eura;Luistari;KM;18000;2230;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, koristeeton.;FALSE;;KM 18000_2230
IA;50010032;Eura;Luistari;KM;18000;2232;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 4 kpl, koristeettomia.;FALSE;;KM 18000_2232
IA;50010032;Eura;Luistari;KM;18000;2263;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;TRUE;FALSE;FALSE;Kuusi laineviivaa;;;;;Saviastia, pyöreäpohjainen, koristettu kuudella laineviivalla, kork. 87 mm, halk. 151 mm (Kt. 46/115:5).;FALSE;;KM 18000_2263
IA;50010032;Eura;Luistari;KM;18000;2267;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 42 kpl, yksi reunasta, osa naarmupintaisia. Täytemaasta.;FALSE;;KM 18000_2267
IA;50010032;Eura;Luistari;KM;18000;2276;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, koristeettomia.;FALSE;;KM 18000_2276
IA;50010032;Eura;Luistari;KM;18000;2279;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl, koristeettomia.;FALSE;;KM 18000_2279
IA;50010032;Eura;Luistari;KM;18000;2296;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastia, pyöreäpohjainen, hieman profiloitu, koristeeton, kork. 90 mm, halk. 145 mm (Kt. 46/118:1).;FALSE;;KM 18000_2296
IA;50010032;Eura;Luistari;KM;18000;2298;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;FALSE;Sormiura reunan alapuolella;;;;;Saviastia, tasapohajinen, pyöristyväseinäinen, koristettu sormiuralla reunan alapuolelta, kork. 130mm halk. 155 mm (Kt 46/118:2).;FALSE;;KM 18000_2298
IA;50010032;Eura;Luistari;KM;18000;2299;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja, 41 kpl, koristeettomia, joukossa haudan astioihin kuuluvia paloja. Täytemaasta.;FALSE;;KM 18000_2299
IA;50010032;Eura;Luistari;KM;18000;2303;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 6 kpl, koristeettomia.;FALSE;;KM 18000_2303
IA;50010032;Eura;Luistari;KM;18000;2316;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja, n. 30 kpl, osa muruja.;FALSE;;KM 18000_2316
IA;50010032;Eura;Luistari;KM;18000;2322;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl.;FALSE;;KM 18000_2322
IA;50010032;Eura;Luistari;KM;18000;2324;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastian murusia 6 kpl, koristeettomia.;FALSE;;KM 18000_2324
IA;50010032;Eura;Luistari;KM;18000;2326;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianmuruja 2 kpl.;FALSE;;KM 18000_2326
IA;50010032;Eura;Luistari;KM;18000;2330;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 4 kpl, yksi reunasta.;FALSE;;KM 18000_2330
IA;50010032;Eura;Luistari;KM;18000;2332;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl.;FALSE;;KM 18000_2332
IA;50010032;Eura;Luistari;KM;18000;2336;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 2 kpl.;FALSE;;KM 18000_2336
IA;50010032;Eura;Luistari;KM;18000;2361;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 35 kpl, 3 kpl reunasta. Täytemaasta.;FALSE;;KM 18000_2361
IA;50010032;Eura;Luistari;KM;18000;2376;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala, tummaa ainesta.;FALSE;;KM 18000_2376
IA;50010032;Eura;Luistari;KM;18000;2377;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpala.;FALSE;;KM 18000_2377
IA;50010032;Eura;Luistari;KM;18000;2379;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja 4 kpl, joista yksi reunasta.;FALSE;;KM 18000_2379
IA;50010032;Eura;Luistari;KM;18000;2391;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Decorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;TRUE;FALSE;FALSE;TRUE;Kuusi nyöripainannetta;;;;;Saviastia, pyöreäpohjainen, koristettu kuudella nyöripainanteella, kork. 105mm, läpim. 169mm. (Kt. 49: 14).;FALSE;;KM 18000_2391
IA;50010032;Eura;Luistari;KM;18000;2399;6787882;3238661;38;Pottery;Iron Age pottery;Pottery sherd;Undecorated;Saviastian pala;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;;FALSE;FALSE;FALSE;FALSE;;;;;;Saviastianpaloja, 3 kpl, täytemaasta.;FALSE;;KM 18000_2399
